274,Philippians 4:6-7,"6 Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made known unto God.
7 And the peace of God, which passeth all understanding, shall keep your hearts and minds through Christ Jesus.","6 Don't fret or worry. Instead of worrying, pray. Let petitions and praises shape your worries into prayers, letting God know your concerns. 7 Before you know it, a sense of God's wholeness, everything coming together for good, will come and settle you down. It's wonderful what happens when Christ displaces worry at the center of your life.","6 Do not fret or have any anxiety about anything, but in every circumstance and in everything, by prayer and petition ( definite requests), with thanksgiving, continue to make your wants known to God.
7 And God's peace [shall be yours, that tranquil state of a soul assured of its salvation through Christ, and so fearing nothing from God and being content with its earthly lot of whatever sort that is, that peace] which transcends all understanding shall garrison and mount guard over your hearts and minds in Christ Jesus.",fear,no
275,1 Peter 5:7,Casting all your care upon him; for he careth for you.,Live carefree before God; he is most careful with you.,"Casting the whole of your care [all your anxieties, all your worries, all your concerns, once and for all] on Him, for He cares for you affectionately and cares about you watchfully.",fear,no
276,Proverbs 29:25,The fear of man bringeth a snare: but whoso putteth his trust in the Lord shall be safe.,"The fear of human opinion disables;
trusting in God protects you from that.","The fear of man brings a snare, but whoever leans on, trusts in, and puts his confidence in the Lord is safe and set on high.",fear,no
277,Psalms 27:1,The Lord is my light and my salvation; whom shall I fear? the Lord is the strength of my life; of whom shall I be afraid?,"Light, space, zest - 
that's God!
So, with him on my side I'm fearless,
afraid of no one and nothing.",THE LORD is my Light and my Salvation — whom shall I fear or dread? The Lord is the Refuge and Stronghold of my life — of whom shall I be afraid?,fear,no
278,Deuteronomy 31:6,"Be strong and of a good courage, fear not, nor be afraid of them: for the Lord thy God, he it is that doth go with thee; he will not fail thee, nor forsake thee.","""Be strong. Take courage. Don't be intimidated. Don't give them a second thought because God, your God, is striding ahead of you. He's right there with you. He won't let you down; he won't leave you.""","Be strong, courageous, and firm; fear not nor be in terror before them, for it is the Lord your God Who goes with you; He will not fail you or forsake you.",fear,no
279,Romans 8:15,"For ye have not received the spirit of bondage again to fear; but ye have received the Spirit of adoption, whereby we cry, Abba, Father.","This resurrection life you received from God is not a timid, grave-tending life. It's adventurously expectant, greeting God with a childlike ""What's next, Papa?""","For [the Spirit which] you have now received [is] not a spirit of slavery to put you once more in bondage to fear, but you have received the Spirit of adoption [the Spirit producing sonship] in [the bliss of] which we cry, Abba (Father)! Father!",fear,no
280,Psalms 107:9,"For he satisfieth the longing soul, and filleth the hungry soul with goodness.","He poured great draughts of water down parched throats;
the starved and hungry got plenty to eat.",For He satisfies the longing soul and fills the hungry soul with good.,food,no
281,John 6:35,"And Jesus said unto them, I am the bread of life: he that cometh to me shall never hunger; and he that believeth on me shall never thirst.","Jesus said, ""I am the Bread of Life. The person who aligns with me hungers no more and thirsts no more, ever.","Jesus replied, I am the Bread of Life. He who comes to Me will never be hungry, and he who believes in and cleaves to and trusts in and relies on Me will never thirst any more (at any time).",food,no
282,Romans 14:3,Let not him that eateth despise him that eateth not; and let not him which eateth not judge him that eateth: for God hath received him.,"But since both are guests at Christ's table, wouldn't it be terribly rude if they fell to criticizing what the other ate or didn't eat? God, after all, invited them both to the table.","Let not him who eats look down on or despise him who abstains, and let not him who abstains criticize and pass judgment on him who eats; for God has accepted and welcomed him.",food,no
283,Luke 9:16,"Then he took the five loaves and the two fishes, and looking up to heaven, he blessed them, and brake, and gave to the disciples to set before the multitude.","He took the five loaves and two fish, lifted his face to heaven in prayer, blessed, broke, and gave the bread and fish to the disciples to hand out to the crowd.","And taking the five loaves and the two fish, He looked up to heaven and [praising God] gave thanks and asked Him to bless them [to their use]. Then He broke them and gave them to the disciples to place before the multitude.",food,no
284,1 Timothy 6:7-8,"For we brought nothing into this world, and it is certain we can carry nothing out.
8 And having food and raiment let us be therewith content.","Since we entered the world penniless and will leave it penniless, 8 if we have bread on the table and shoes on our feet, that's enough.","7 For we brought nothing into the world, and obviously we cannot take anything out of the world;
8 But if we have food and clothing, with these we shall be content (satisfied).",food,no
